0         ,1        ,2             ,3
longitude ,latitude ,baro_altitude ,velocity
-112.1017 ,33.5249  ,304.8         ,3.64
-81.3287  ,38.4815  ,9753.6        ,209.05
19.0074   ,53.5557  ,6705.6        ,108.8
-45.0278  ,-21.666  ,11277.6       ,235.93
-87.3761  ,34.356   ,13106.4       ,223.3
-93.1819  ,44.6301  ,647.7         ,48.43
-80.2523  ,39.0859  ,9753.6        ,172.82
7.2878    ,50.9097  ,594.36        ,60.51
-101.3475 ,43.439   ,3627.12       ,121.48
8.8225    ,50.33    ,10363.2       ,203.2
75.5503   ,14.0469  ,11277.6       ,228.59
          ,         ,              ,157.24
-114.005  ,51.1261  ,              ,3.6
-50.046   ,-28.3005 ,11582.4       ,233.9
-83.3167  ,35.334   ,9517.38       ,216.84
3.3352    ,50.9989  ,10668         ,252.47
-97.0924  ,29.2704  ,13106.4       ,180.58
-84.0962  ,40.7187  ,2103.12       ,81.65
-76.6877  ,40.2136  ,5562.6        ,225.88
-74.6523  ,40.3836  ,335.28        ,58.46
-78.1788  ,35.5472  ,1905          ,60.54
2.888     ,48.9247  ,2080.26       ,146.75
-47.9415  ,-23.1962 ,3810          ,109.11
19.4271   ,44.9077  ,11269.98      ,255.48
-106.0822 ,39.4249  ,8526.78       ,220.68
-85.1601  ,35.8836  ,10058.4       ,277.24
-78.6332  ,38.811   ,10012.68      ,187.16
-105.2147 ,42.7645  ,12192         ,248.95
-115.1353 ,35.9782  ,609.6         ,31.9
-123.6545 ,38.8576  ,9227.82       ,246.21
-95.0341  ,30.4147  ,4358.64       ,196.82
4.7963    ,52.2562  ,670.56        ,119.9
-80.2815  ,30.5176  ,4160.52       ,213.49
-117.2621 ,33.114   ,419.1         ,52.02
-73.4341  ,42.7324  ,11277.6       ,260.02
-87.2299  ,30.5477  ,594.36        ,38.81
-73.0071  ,40.9367  ,3512.82       ,156.1
98.526    ,50.0227  ,              ,0
11.6482   ,51.2879  ,10058.4       ,279.76
-109.0258 ,32.6857  ,13106.4       ,222.11
-96.4763  ,30.4658  ,3299.46       ,107.9
-95.6699  ,30.1121  ,2400.3        ,69.02
-82.0064  ,27.703   ,838.2         ,45.27
-111.035  ,29.4822  ,10363.2       ,262.57
17.7009   ,-32.006  ,9890.76       ,242.27
-106.9617 ,52.2813  ,1828.8        ,79.01
-118.4171 ,38.3771  ,11277.6       ,247.55
-66.2174  ,18.5118  ,647.7         ,127.34
-105.1903 ,38.2058  ,9144          ,209.96
-82.1036  ,40.0818  ,9525          ,218.6
-93.505   ,45.2003  ,807.72        ,56.94
-75.0668  ,40.489   ,746.76        ,63.5
-78.5712  ,27.8796  ,10668         ,228.32
9.48      ,59.1507  ,9646.92       ,220.32
-122.8509 ,44.6861  ,1120.14       ,40.34
-77.1146  ,42.7215  ,8839.2        ,243.44
-121.3341 ,45.2262  ,2263.14       ,70.09
-81.0257  ,35.3481  ,11887.2       ,258.97
-101.2493 ,38.8538  ,10972.8       ,196.01
-84.615   ,27.0817  ,13106.4       ,200.74
          ,         ,              ,42.71
-107.067  ,39.4232  ,10736.58      ,211.13
-78.4618  ,36.5425  ,7002.78       ,184.09
-74.259   ,40.8797  ,160.02        ,29.1
-82.6834  ,27.8791  ,121.92        ,41.24
-81.2811  ,28.3081  ,594.36        ,82.31
-88.7965  ,41.8096  ,10668         ,268.22
-64.6624  ,50.9609  ,11582.4       ,228.23
152.5068  ,-26.7384 ,4564.38       ,206.32
-96.7492  ,36.2713  ,1615.44       ,62.33
-73.8334  ,41.2567  ,1805.94       ,131.19
-111.7396 ,33.4868  ,1341.12       ,114.76
-89.6893  ,31.1034  ,12192         ,185.21
-110.6118 ,38.0428  ,9144          ,203.9
-81.4303  ,29.6285  ,1295.4        ,57.53
-123.065  ,44.6195  ,152.4         ,39.62
-115.1364 ,35.9749  ,              ,10.8
-41.4863  ,-22.2548 ,9113.52       ,202.26
141.7196  ,-36.0401 ,12496.8       ,253.51
139.2463  ,34.4493  ,4823.46       ,212.19
137.7244  ,33.4265  ,10607.04      ,315.77
-95.6592  ,33.1148  ,7261.86       ,254.34
-104.3667 ,41.8651  ,13106.4       ,223.28
-70.0297  ,22.1039  ,10972.8       ,226.6
-46.6985  ,-23.5661 ,1120.14       ,65.93
-110.8349 ,34.5943  ,10972.8       ,191.8
-97.4812  ,30.1793  ,1805.94       ,155.53
-85.5567  ,32.1919  ,11582.4       ,193.54
-102.0753 ,39.0311  ,10660.38      ,277.99
81.6735   ,12.1181  ,12504.42      ,248.91
-0.7484   ,45.2315  ,10957.56      ,242.04
-100.8204 ,33.9423  ,9144          ,219.71
-78.5543  ,30.1877  ,10652.76      ,229.07
-119.7892 ,46.6151  ,8214.36       ,196.26
-77.4911  ,34.0728  ,10972.8       ,236.05
-75.0302  ,37.8979  ,3954.78       ,132.16
103.5569  ,1.7152   ,11155.68      ,257.46
-97.0255  ,37.4074  ,5585.46       ,232.62
-95.8806  ,36.0096  ,12496.8       ,249.52
-102.0558 ,31.1086  ,10363.2       ,194.77
-13.196   ,33.8489  ,10363.2       ,236.42
          ,         ,2705.1        ,152.43
-73.7812  ,41.0752  ,335.28        ,69.79
-99.7023  ,44.3902  ,6697.98       ,159.27
11.6386   ,44.949   ,10363.2       ,234.46
-97.6836  ,19.2244  ,9441.18       ,244.92
-82.2257  ,29.3418  ,845.82        ,56.6
-93.5491  ,44.627   ,845.82        ,51.3
-95.3915  ,29.722   ,160.02        ,37.27
-87.9128  ,41.966   ,              ,16.98
-102.2032 ,40.4865  ,9136.38       ,211.82
8.9239    ,47.0814  ,10370.82      ,211.06
-71.9127  ,42.6213  ,3337.56       ,127.74
-2.4639   ,49.4388  ,624.84        ,52.02
-112.2569 ,33.339   ,685.8         ,69.69
52.3887   ,24.7101  ,5486.4        ,159.49
53.5946   ,25.2269  ,9029.7        ,207.22
-93.1472  ,43.3636  ,6659.88       ,143.79
-15.234   ,29.4516  ,10363.2       ,233.06
-89.0998  ,36.8809  ,11582.4       ,191.57
82.8338   ,13.0195  ,11277.6       ,241.57
-83.3813  ,35.2156  ,7315.2        ,224.21
86.3414   ,19.7332  ,11277.6       ,258.64
-80.3097  ,25.913   ,76.2          ,61.44
-85.4329  ,32.8946  ,7917.18       ,130.82
-112.8508 ,30.4778  ,10972.8       ,209.14
0.2117    ,47.039   ,10972.8       ,245.41
5.9716    ,53.0428  ,9425.94       ,240.67
11.8538   ,49.1253  ,11887.2       ,257.48
4.3736    ,52.186   ,3406.14       ,163.01
-77.6736  ,38.9883  ,3078.48       ,165.63
139.8201  ,35.4879  ,342.9         ,67.06
-93.518   ,39.2129  ,10972.8       ,177.6
-122.4649 ,47.2975  ,2941.32       ,150.09
-115.1627 ,36.0953  ,              ,0
-80.6037  ,28.3051  ,8663.94       ,255.8
144.4453  ,-37.7569 ,472.44        ,47.16
-119.8236 ,39.3626  ,1996.44       ,43.81
89.0769   ,54.6832  ,11887.2       ,270.67
-80.9826  ,39.7994  ,11277.6       ,253.53
-49.0618  ,-24.5931 ,11285.22      ,256.38
24.9232   ,60.3217  ,              ,33.44
25.2751   ,60.7805  ,5692.14       ,186.33
-95.7136  ,29.794   ,251.46        ,62.79
-82.2774  ,29.7086  ,274.32        ,47.54
-83.4275  ,28.6479  ,12275.82      ,245.78
-12.4706  ,39.8159  ,10972.8       ,227.54
-118.5119 ,33.7918  ,2446.02       ,146.07
171.2565  ,-44.8723 ,7338.06       ,211.74
-63.48    ,14.2435  ,10363.2       ,235.31
-107.676  ,39.2042  ,10972.8       ,206.62
-111.6366 ,33.4117  ,762           ,48.55
-111.176  ,32.7348  ,6446.52       ,168.79
-122.5587 ,47.3771  ,617.22        ,37.73
3.914     ,52.2662  ,10066.02      ,244.35
-67.8528  ,19.1636  ,8214.36       ,251.19
-84.051   ,33.6337  ,487.68        ,54.54
-111.7387 ,33.4553  ,411.48        ,32.22
-79.9411  ,25.983   ,1760.22       ,135.74
-80.9371  ,31.5766  ,1752.6        ,96.19
0.5798    ,50.784   ,3870.96       ,165.75
22.961    ,46.588   ,10660.38      ,298.25
-77.4532  ,38.97    ,              ,0
144.842   ,-37.6619 ,106.68        ,13.38
106.003   ,19.7183  ,7985.76       ,240.69
77.3777   ,20.6492  ,10058.4       ,261.25
-77.1986  ,36.1743  ,5227.32       ,213.68
-104.0007 ,47.2769  ,10058.4       ,225.82
-121.877  ,47.8821  ,381           ,44.09
-92.7724  ,39.9209  ,10668         ,272.58
-117.2735 ,33.1293  ,22.86         ,58.72
-116.7869 ,33.1527  ,7155.18       ,202.47
28.1383   ,37.9208  ,5387.34       ,145.58
-79.6338  ,43.6896  ,              ,7.2
-74.1719  ,40.6972  ,              ,5.14
8.4847    ,54.5256  ,11887.2       ,243.44
-105.0593 ,39.989   ,1699.26       ,43.55
100.324   ,6.0616   ,10972.8       ,243.27
-97.7247  ,31.6179  ,6400.8        ,148.73
2.43      ,49.3363  ,11582.4       ,237.4
9.4559    ,50.9643  ,10957.56      ,196.64
-75.3669  ,38.1276  ,9029.7        ,206.48
-112.1959 ,41.3897  ,4312.92       ,87.89
-5.3414   ,38.0194  ,10972.8       ,235.39
-122.2169 ,37.7104  ,              ,0
-99.0076  ,34.2177  ,1981.2        ,75.2
-92.9245  ,37.4461  ,13106.4       ,172.8
-123.1584 ,49.1809  ,              ,0.06
-101.9952 ,38.4677  ,10980.42      ,207.11
-100.1954 ,33.7494  ,11277.6       ,288.24
149.0672  ,-32.2896 ,10363.2       ,179.75
-118.4482 ,34.2779  ,4953          ,158.31
-99.0631  ,30.0552  ,1226.82       ,101.38
-87.7105  ,42.0639  ,4152.9        ,171.07
-97.1731  ,42.0966  ,13106.4       ,232.63
-123.8712 ,49.0777  ,327.66        ,82.83
-80.8324  ,34.5156  ,8793.48       ,261.51
-117.851  ,33.704   ,53.34         ,69.94
-76.8753  ,44.4194  ,11277.6       ,232.72
-83.2949  ,32.6866  ,7063.74       ,207.76
1.2729    ,41.1934  ,11262.36      ,222.59
-73.5899  ,42.7456  ,10668         ,256.73
-81.4803  ,30.2197  ,1226.82       ,40.68
-73.7474  ,45.465   ,              ,4.37
16.3516   ,57.6506  ,12496.8       ,249.6
9.2543    ,48.5712  ,12496.8       ,239.22
1.8158    ,49.4413  ,11582.4       ,237.6
-84.4058  ,33.6495  ,251.46        ,74.6
-119.825  ,39.3553  ,11277.6       ,254.24
-122.644  ,45.7078  ,1463.04       ,119.17
-74.9273  ,39.5697  ,2110.74       ,139.55
-59.8614  ,48.379   ,8839.2        ,213.79
-109.8747 ,33.9009  ,10104.12      ,297.08
          ,         ,              ,74.19
-68.6748  ,18.5408  ,6416.04       ,195.85
-79.9768  ,40.932   ,5935.98       ,229.18
-91.3971  ,39.6036  ,7002.78       ,161.57
-4.5823   ,36.3758  ,11582.4       ,231.15
22.0835   ,54.0166  ,10972.8       ,205.83
-122.7701 ,48.551   ,304.8         ,51.84
-2.7689   ,51.3023  ,2186.94       ,155.29
-91.7023  ,41.7045  ,7383.78       ,182.76
11.8097   ,43.6206  ,10401.3       ,239.29
-80.4724  ,40.1361  ,10668         ,247.15
2.7645    ,49.5471  ,12496.8       ,203.77
53.053    ,26.5132  ,6096          ,162.88
18.5528   ,46.1723  ,10972.8       ,187.33
-10.805   ,36.3764  ,11582.4       ,225.84
-111.151  ,31.9075  ,10668         ,208.83
76.6156   ,28.3472  ,4457.7        ,214.53
-98.7713  ,34.4351  ,3589.02       ,103.18
-114.6515 ,52.8785  ,9197.34       ,202.33
-81.3089  ,29.0985  ,9448.8        ,140.78
51.0945   ,26.3688  ,1897.38       ,131.44
3.2694    ,49.0496  ,11574.78      ,248.99
-97.48    ,30.686   ,1341.12       ,57.89
-86.7668  ,21.4875  ,4000.5        ,173.42
8.3743    ,52.9673  ,12192         ,199.69
-106.2232 ,50.9446  ,11277.6       ,218.99
-82.5027  ,42.0296  ,5608.32       ,203.88
          ,         ,              ,239.22
-96.692   ,32.4033  ,693.42        ,38.8
-70.325   ,18.2731  ,10363.2       ,232.53
-105.8695 ,39.6607  ,6705.6        ,193.22
-87.1199  ,31.2348  ,10363.2       ,191.9
-82.9641  ,40.0536  ,1150.62       ,102.19
-103.1088 ,30.8642  ,10972.8       ,193.66
-82.7164  ,41.3037  ,10066.02      ,266.83
-98.3223  ,45.4669  ,9730.74       ,222.16
5.7822    ,51.4485  ,11879.58      ,251.81
-104.3918 ,39.3443  ,2583.18       ,95.17
8.4491    ,49.0771  ,11269.98      ,245.44
-82.2917  ,30.7739  ,9745.98       ,235.2
6.6885    ,46.4346  ,10980.42      ,214.28
-47.6599  ,-23.5065 ,4564.38       ,147.37
2.1569    ,51.4126  ,9989.82       ,215.12
-94.6977  ,30.8056  ,7330.44       ,219.3
-92.5544  ,41.3212  ,11696.7       ,269.73
83.8841   ,23.6572  ,10363.2       ,217.02
89.333    ,22.1056  ,10972.8       ,224.87
13.2753   ,53.4843  ,9563.1        ,219.86
-102.2356 ,41.0415  ,9761.22       ,226.49
11.8427   ,45.2193  ,2895.6        ,157.74
-8.6038   ,52.851   ,1546.86       ,99.46
-6.1574   ,51.987   ,10850.88      ,195.39
1.1486    ,48.6543  ,5486.4        ,223.81
48.7867   ,23.1207  ,10675.62      ,295.84
-2.7436   ,47.8109  ,11887.2       ,208.25
1.4602    ,47.718   ,5890.26       ,190.01
-104.4597 ,39.8318  ,2918.46       ,149.12
-83.3131  ,29.258   ,7315.2        ,130.56
-121.3423 ,46.1214  ,6682.74       ,163.24
-117.8024 ,33.8701  ,838.2         ,92.37
-82.5838  ,36.8049  ,13106.4       ,185.19
-119.6448 ,37.2811  ,12496.8       ,212.93
-119.2353 ,34.172   ,670.56        ,54.65
-80.0649  ,33.5721  ,11277.6       ,243.88
-76.5049  ,39.3727  ,10363.2       ,197.9
-78.5032  ,29.6324  ,10058.4       ,225.29
-104.6418 ,39.8234  ,1684.02       ,7.46
-0.9518   ,50.581   ,5021.58       ,199.33
-123.1896 ,44.2359  ,723.9         ,77.57
-84.5872  ,37.127   ,6400.8        ,168.74
-122.1558 ,37.667   ,0             ,28.76
-71.1373  ,23.2013  ,10652.76      ,237.25
-76.3216  ,36.4954  ,10972.8       ,205.23
-86.9461  ,39.2038  ,1485.9        ,35.65
-85.0314  ,34.9178  ,10972.8       ,197.92
10.3271   ,53.0038  ,10934.7       ,250.79
-81.121   ,44.5605  ,10934.7       ,205.7
-8.7178   ,38.7331  ,5097.78       ,214.76
11.6003   ,49.652   ,11285.22      ,249.88
-87.9307  ,41.772   ,1805.94       ,124.72
-75.55    ,40.0056  ,9311.64       ,202.71
-114.0255 ,51.0975  ,1158.24       ,7.17
-80.6469  ,35.6745  ,11582.4       ,216.56
-79.8286  ,40.0907  ,11277.6       ,225.39
-83.1678  ,46.1717  ,11277.6       ,239.27
-97.9615  ,29.6652  ,723.9         ,57.06
-97.2052  ,33.1998  ,7620          ,232.67
-120.6056 ,35.6604  ,426.72        ,64.67
-4.031    ,55.5734  ,6957.06       ,207.39
34.1432   ,61.6846  ,10972.8       ,207.17
-82.8622  ,29.9221  ,11277.6       ,222.6
-93.9361  ,34.1887  ,10972.8       ,181.8
-75.5     ,38.0317  ,7437.12       ,240.81
-76.3035  ,40.1237  ,3878.58       ,212.88
26.2178   ,42.2111  ,10668         ,261.56
-8.979    ,39.0125  ,1493.52       ,100.24
148.0613  ,-34.8163 ,11277.6       ,227.81
-110.1913 ,34.0671  ,9517.38       ,284.61
-6.9154   ,34.7478  ,10980.42      ,234.67
-0.2013   ,51.9874  ,1554.48       ,108.63
-97.6647  ,50.1172  ,3299.46       ,179.86
-76.0111  ,44.0344  ,9227.82       ,217.68
-99.4244  ,49.3701  ,10972.8       ,239.73
14.8182   ,48.4662  ,10058.4       ,269.59
-3.4486   ,44.7022  ,11582.4       ,239.12
-115.4239 ,49.9632  ,11582.4       ,230.86
-93.3838  ,39.9617  ,11277.6       ,267.76
-83.0178  ,34.1764  ,2080.26       ,82.03
-98.0941  ,30.0721  ,1432.56       ,30.37
-78.4601  ,43.4358  ,11582.4       ,243.44
-3.5379   ,40.4753  ,472.44        ,57.62
-112.0851 ,33.7077  ,701.04        ,43.29
-3.5629   ,40.489   ,              ,9.77
-78.9376  ,37.8525  ,7696.2        ,243.98
0.7595    ,52.1912  ,4267.2        ,152.67
-121.6172 ,37.8548  ,441.96        ,59.61
-117.2397 ,34.0019  ,4678.68       ,171.48
          ,         ,              ,212.86
5.7363    ,46.9004  ,10370.82      ,208.35
-47.1847  ,-22.9715 ,845.82        ,47.43
-81.4711  ,29.0642  ,6004.56       ,169.48
-116.4874 ,36.3939  ,11574.78      ,196.29
7.7262    ,50.2668  ,6705.6        ,155.38
2.6669    ,51.0898  ,7010.4        ,181.84
-122.7729 ,45.2301  ,152.4         ,42.73
-111.7392 ,34.8717  ,10675.62      ,289.67
-2.2022   ,52.2194  ,2880.36       ,168.47
93.0688   ,22.1769  ,10668         ,269.18
5.8884    ,49.6447  ,2659.38       ,148.78
-82.5542  ,28.227   ,2956.56       ,145.44
-0.0834   ,41.8608  ,10058.4       ,219.18
2.1669    ,48.4792  ,3352.8        ,201.48
-104.1193 ,40.2574  ,5669.28       ,166.65
-97.3503  ,36.1041  ,1059.18       ,52.06
-74.1749  ,40.6972  ,              ,0
-76.4134  ,36.8749  ,10149.84      ,215.83
-77.3248  ,34.8047  ,9448.8        ,187
-121.5801 ,38.4837  ,822.96        ,36.83
-122.1054 ,47.3449  ,190.5         ,31.89
-97.6116  ,33.0508  ,914.4         ,47.87
-76.6024  ,44.705   ,6187.44       ,206.72
-96.0672  ,32.9612  ,640.08        ,68.47
-2.5512   ,44.7197  ,11574.78      ,234.64
132.2005  ,33.1843  ,11887.2       ,336.44
130.8013  ,33.2605  ,11887.2       ,324.77
-120.6796 ,37.8259  ,6934.2        ,213
81.4642   ,26.4401  ,11269.98      ,310.4
-76.6451  ,37.0726  ,3017.52       ,162.37
-77.4408  ,38.9473  ,              ,1.8
-95.2821  ,30.3111  ,3093.72       ,154.53
-79.5783  ,43.8711  ,1127.76       ,128.6
-82.6283  ,27.688   ,213.36        ,51.12
0.0792    ,39.8288  ,10363.2       ,235.02
19.1948   ,41.3752  ,10972.8       ,222.17
-90.2537  ,44.7056  ,10363.2       ,221.75
-92.9881  ,40.4482  ,10675.62      ,267.07
-86.8966  ,36.1915  ,411.48        ,48.53
-81.3397  ,44.7045  ,7360.92       ,214.83
105.4444  ,-1.7065  ,10668         ,231.33
-88.7812  ,37.6804  ,9845.04       ,281.59
-116.7973 ,32.9006  ,1135.38       ,55.98
7.6893    ,46.0447  ,11582.4       ,214.46
-119.2517 ,35.2361  ,10363.2       ,214.04
-81.9098  ,38.1449  ,8534.4        ,203.25
151.175   ,-33.8983 ,320.04        ,69.42
-112.3545 ,39.6123  ,7734.3        ,197.82
151.9207  ,-34.0201 ,4160.52       ,162.27
-115.1761 ,36.1962  ,662.94        ,37.51
-114.208  ,36.093   ,1005.84       ,62.84
57.6627   ,56.3499  ,9372.6        ,241.34
-83.346   ,42.2537  ,335.28        ,70.91
-110.4786 ,32.5077  ,2819.4        ,80.69
-90.2863  ,32.5105  ,815.34        ,84.72
-98.496   ,41.0578  ,13716         ,272.47
-91.9092  ,35.913   ,12496.8       ,299.6
33.294    ,40.2232  ,10363.2       ,212.1
-122.2508 ,46.9418  ,1036.32       ,51.57
34.8461   ,32.025   ,91.44         ,80.65
-83.1531  ,29.8116  ,10972.8       ,191.05
-74.3685  ,40.8951  ,533.4         ,40.59
-113.1943 ,33.204   ,2811.78       ,91.95
-47.2082  ,-23.1892 ,4419.6        ,138.93
-84.2698  ,31.3567  ,3566.16       ,193.11
-104.8339 ,38.6109  ,11582.4       ,213.89
-61.9073  ,14.295   ,10972.8       ,219.37
-77.1831  ,41.6944  ,10363.2       ,230.13
-95.7493  ,33.2038  ,8214.36       ,233.4
-82.1972  ,29.2433  ,1280.16       ,54.07
-101.5944 ,43.3025  ,1950.72       ,51.25
23.8525   ,40.5822  ,11277.6       ,234.01
-122.251  ,48.1651  ,739.14        ,59.8
          ,         ,              ,72.78
61.78     ,55.3874  ,9852.66       ,217.51
48.9809   ,45.1017  ,11597.64      ,197.86
-77.6378  ,33.2698  ,9151.62       ,224.37
-83.0179  ,43.0003  ,10363.2       ,208.2
-74.7336  ,42.6682  ,10668         ,257.02
-119.1871 ,32.7892  ,9723.12       ,229.4
48.1735   ,29.6372  ,11574.78      ,229.52
-96.9955  ,32.3258  ,693.42        ,57.77
-104.5021 ,39.7469  ,3009.9        ,127.12
-84.6914  ,34.1299  ,11483.34      ,193.95
35.4798   ,33.8367  ,-53.34        ,61.77
4.5033    ,50.905   ,              ,8.75
-88.443   ,34.6568  ,8481.06       ,251.78
-85.6257  ,38.0718  ,2804.16       ,159.68
6.195     ,47.7157  ,6096          ,165.04
11.2064   ,49.2951  ,7315.2        ,150.52
-96.7949  ,32.3064  ,2705.1        ,63.41
10.9553   ,48.4784  ,5806.44       ,151.3
-96.846   ,29.5744  ,11277.6       ,238.22
7.5133    ,46.1519  ,7315.2        ,153.01
-106.3297 ,36.3639  ,11254.74      ,289.51
5.579     ,49.9857  ,6118.86       ,129.5
-80.4314  ,34.7398  ,3421.38       ,98.51
-69.1304  ,16.4317  ,10668         ,252.51
-120.7305 ,37.1088  ,9265.92       ,226.57
-89.3428  ,39.2999  ,4884.42       ,183.87
27.8485   ,44.1901  ,9083.04       ,211.6
-0.5549   ,45.4937  ,11582.4       ,232.23
-87.3882  ,33.5106  ,10972.8       ,191.29
2.3875    ,48.7192  ,10972.8       ,247.91
6.1651    ,49.7507  ,1821.18       ,167.64
-80.1806  ,44.1617  ,4038.6        ,203.62
-72.9239  ,40.5212  ,2263.14       ,143.13
2.7084    ,39.4364  ,3009.9        ,150.22
-103.2214 ,38.7319  ,2895.6        ,97.06
-44.4067  ,-20.1346 ,6065.52       ,219.34
-74.3746  ,39.3829  ,624.84        ,46.81
7.0169    ,51.4024  ,1104.9        ,99.77
-97.2562  ,32.6687  ,1310.64       ,27.28
-120.5421 ,47.0436  ,6957.06       ,218.81
          ,         ,              ,0
-111.4601 ,37.8398  ,9753.6        ,210.12
21.0912   ,42.3468  ,10363.2       ,211.65
11.1024   ,49.6841  ,2903.22       ,160.1
-82.805   ,30.5108  ,8785.86       ,260.9
-75.0439  ,40.3419  ,8016.24       ,192.13
-102.0352 ,35.4499  ,11285.22      ,266.93
113.7739  ,22.1105  ,1234.44       ,133.78
-121.691  ,37.7169  ,586.74        ,42.29
-47.4063  ,-16.2418 ,4076.7        ,180.92
52.2537   ,56.2036  ,10668         ,241.74
9.937     ,52.4558  ,731.52        ,89.4
-81.9381  ,28.1005  ,563.88        ,65.29
-103.6526 ,38.9669  ,6858          ,190.88
-95.0201  ,30.2444  ,10668         ,261.19
-105.1634 ,39.6663  ,6096          ,192.79
-96.1214  ,49.7251  ,10355.58      ,239.34
23.1724   ,42.6787  ,11269.98      ,257.34
-118.6375 ,34.3967  ,1394.46       ,57.49
-82.2602  ,33.7237  ,952.5         ,51.98
48.0085   ,46.2831  ,              ,36.01
30.7579   ,39.3991  ,10668         ,268.44
-97.3316  ,41.6539  ,13716         ,206.18
-149.8501 ,61.216   ,213.36        ,39.67
-83.4195  ,27.7817  ,10104.12      ,264.46
17.9191   ,59.6431  ,              ,13.89
-81.2919  ,28.8851  ,4198.62       ,147.57
-86.1571  ,39.4453  ,2674.62       ,102.08
-121.7548 ,37.3983  ,1744.98       ,65.21
-70.4219  ,45.7224  ,10972.8       ,217.04
-114.8282 ,33.5948  ,9326.88       ,262.4
-103.8758 ,40.9291  ,12192         ,202.26
          ,         ,              ,76.49
151.3655  ,-33.9263 ,2065.02       ,153.01
-106.2093 ,40.509   ,8404.86       ,216.88
-83.2513  ,44.1334  ,10972.8       ,210.26
-85.994   ,34.7379  ,2720.34       ,76.97
54.4497   ,25.6943  ,10668         ,275.31
-79.8454  ,25.9434  ,3870.96       ,187.1
148.3603  ,-35.9773 ,11582.4       ,225.61
-87.6274  ,42.0024  ,1150.62       ,106.49
-96.4543  ,30.6779  ,4244.34       ,151.67
54.237    ,24.6826  ,10957.56      ,199.41
-82.0775  ,42.6134  ,10363.2       ,203.78
-110.257  ,30.1979  ,11277.6       ,226.9
11.1021   ,49.6717  ,11887.2       ,256.03
-122.0242 ,47.6813  ,899.16        ,47.65
27.5551   ,42.8173  ,11277.6       ,247.62
102.2527  ,52.8133  ,9753.6        ,211.21
-90.7559  ,33.7568  ,              ,0.06
18.7062   ,53.1265  ,3253.74       ,124.93
-81.481   ,33.2763  ,10066.02      ,219.23
-118.8582 ,34.473   ,3124.2        ,87.31
52.9057   ,25.5688  ,10972.8       ,196.42
30.2346   ,41.3789  ,12504.42      ,254.85
-79.1667  ,40.0406  ,9753.6        ,192.59
-82.4445  ,28.8819  ,12192         ,208.6
85.7945   ,57.0619  ,11277.6       ,256.12
-85.318   ,32.2184  ,822.96        ,57.76
50.8562   ,26.1751  ,975.36        ,92.15
-80.987   ,35.5568  ,274.32        ,34.14
-117.6246 ,33.8942  ,274.32        ,28.83
-113.0972 ,35.4339  ,6705.6        ,119
-81.138   ,35.4789  ,548.64        ,48.8
-84.5798  ,30.8202  ,12496.8       ,272.84
-91.1971  ,31.5828  ,2468.88       ,68.54
48.5434   ,46.12    ,10980.42      ,240.82
-97.4866  ,37.1963  ,10675.62      ,286.14
30.0285   ,41.0551  ,10972.8       ,202.8
-111.4548 ,32.2508  ,1767.84       ,53.1
-110.8797 ,28.2044  ,11582.4       ,227.16
-81.0495  ,42.2369  ,8854.44       ,234.65
1.8407    ,48.895   ,9448.8        ,230.48
50.2188   ,56.0501  ,10675.62      ,247.04
-95.4071  ,17.2378  ,11894.82      ,226.23
-98.7669  ,33.7448  ,7360.92       ,245.84
42.2431   ,43.6774  ,11582.4       ,210.96
-96.8541  ,32.4043  ,1158.24       ,63.74
-97.9975  ,30.371   ,304.8         ,29.86
-47.9054  ,-15.8667 ,              ,0
-122.9814 ,45.2073  ,487.68        ,46.04
-73.4669  ,41.3531  ,6118.86       ,211.61
-85.1973  ,31.1272  ,11277.6       ,278.22
-77.8161  ,40.3152  ,5372.1        ,201.83
-104.014  ,33.7095  ,6720.84       ,113.39
-105.1063 ,39.9036  ,1676.4        ,31.82
-120.2147 ,46.5653  ,1592.58       ,65.21
-112.2075 ,49.2026  ,11582.4       ,219.13
-74.2126  ,40.4181  ,6454.14       ,183.83
-96.9739  ,28.3624  ,10058.4       ,251.85
130.7614  ,33.3442  ,10972.8       ,172.42
-82.9962  ,33.8247  ,8023.86       ,256.14
-80.1353  ,40.7978  ,10668         ,264.88
-75.855   ,39.8029  ,4861.56       ,167.12
86.1535   ,22.8147  ,10965.18      ,215.67
-72.86    ,41.788   ,739.14        ,97.62
-83.9197  ,33.8226  ,883.92        ,52.5
87.9981   ,22.7057  ,10965.18      ,214.53
-122.5738 ,37.5947  ,2598.42       ,113.21
-112.3635 ,33.9963  ,13716         ,269.62
-80.9049  ,35.6189  ,365.76        ,37.75
-83.1904  ,31.4937  ,10058.4       ,269.68
-83.5776  ,32.9367  ,5090.16       ,174.93
-99.0833  ,19.4336  ,              ,2.83
-117.9271 ,33.7264  ,1440.18       ,115.54
-90.6469  ,38.6594  ,114.3         ,37.83
-69.7993  ,43.6818  ,1813.56       ,82.22
-81.2125  ,28.7785  ,30.48         ,37.04
5.4613    ,59.5613  ,3939.54       ,160.52
-122.8918 ,45.6286  ,1219.2        ,34.32
-12.3407  ,43.4289  ,11582.4       ,272.11
-122.3029 ,47.4474  ,              ,0
-79.3971  ,43.6565  ,4213.86       ,209.22
-81.1272  ,28.1475  ,1744.98       ,109.88
28.0905   ,43.8135  ,11277.6       ,282.68
-97.994   ,43.6817  ,4709.16       ,178.96
